problem_id,problem_title,misconception_id,misconception_description,misconception_concept,kc_target,is_negative_control,pseudocode_status,model,dimensions,query_token_count,query_latency_ms,retrieval_latency_ms,top_k,top1_code,top1_description,top1_kc_tags,top1_distance,top1_similarity,top2_code,top2_description,top2_kc_tags,top2_distance,top2_similarity,top3_code,top3_description,top3_kc_tags,top3_distance,top3_similarity,top4_code,top4_description,top4_kc_tags,top4_distance,top4_similarity,top5_code,top5_description,top5_kc_tags,top5_distance,top5_similarity
335,Array Min-Max Sum,18,"Student believes that in the expression x == a or b, the comparison operator distributes to both operands of the or operator.","EX, OP","IO, LO, CD, VA, OP",False,converted,openai/text-embedding-3-large,3072,234,2986.01,16.62,5,IO-01,Student believes input or data statements directly print values or place values into memory without an explicit variable-receiving step.,"IO, VA",0.545077,0.454923,CD-03,Student believes a conditional branch executes regardless of whether its condition is true.,CD,0.549394,0.450606,VA-10,Computers know what value should be associated with a variable name.,VA,0.554051,0.445949,EX-01,Student believes that Boolean expressions must be explicitly compared to True/False or wrapped in if/else before they can be used or returned.,"CD, EX, OP",0.56517,0.43483,CD-02,Student believes that an if/selection statement can repeat like a loop while its condition holds.,"CD, LO",0.565341,0.434659
335,Array Min-Max Sum,20,Student believes that for loop variables exist in a separate scope and won't affect variables with the same name in the enclosing scope.,"LO, VA","IO, LO, CD, VA, OP",False,converted,openai/text-embedding-3-large,3072,238,890.73,16.44,5,IO-01,Student believes input or data statements directly print values or place values into memory without an explicit variable-receiving step.,"IO, VA",0.54031,0.45969,VA-10,Computers know what value should be associated with a variable name.,VA,0.544743,0.455257,CD-03,Student believes a conditional branch executes regardless of whether its condition is true.,CD,0.552567,0.447433,IO-03,"Student believes that when multiple input statements use the same variable, only the first input determines the variable's value.","IO, VA",0.555022,0.444978,SQ-05,Student believes some statement types have special execution priority regardless of their position in the algorithm.,"SQ, IO, VA",0.566453,0.433547
335,Array Min-Max Sum,24,Student believes that it is unnecessary for loop variables to be explicitly initialized before the loop.,"LO, VA","IO, LO, CD, VA, OP",False,converted,openai/text-embedding-3-large,3072,218,896.55,16.44,5,IO-01,Student believes input or data statements directly print values or place values into memory without an explicit variable-receiving step.,"IO, VA",0.533442,0.466558,VA-10,Computers know what value should be associated with a variable name.,VA,0.544006,0.455994,IO-03,"Student believes that when multiple input statements use the same variable, only the first input determines the variable's value.","IO, VA",0.556291,0.443709,CD-03,Student believes a conditional branch executes regardless of whether its condition is true.,CD,0.55799,0.44201,CD-02,Student believes that an if/selection statement can repeat like a loop while its condition holds.,"CD, LO",0.569146,0.430854
335,Array Min-Max Sum,25,Student believes that modifying a for loop variable inside the loop body does not affects the next iteration's value.,"LO, VA","IO, LO, CD, VA, OP",False,converted,openai/text-embedding-3-large,3072,220,892.95,16.15,5,IO-01,Student believes input or data statements directly print values or place values into memory without an explicit variable-receiving step.,"IO, VA",0.537857,0.462143,VA-10,Computers know what value should be associated with a variable name.,VA,0.545042,0.454958,IO-03,"Student believes that when multiple input statements use the same variable, only the first input determines the variable's value.","IO, VA",0.556677,0.443323,CD-03,Student believes a conditional branch executes regardless of whether its condition is true.,CD,0.559783,0.440217,SQ-05,Student believes some statement types have special execution priority regardless of their position in the algorithm.,"SQ, IO, VA",0.571184,0.428816
335,Array Min-Max Sum,26,"Student believes that conditional statements, i.e., Python statements that evaluate to either True or False, must always be wrapped in if/else statements to be returned as Boolean values.","CD, EX, OP","IO, LO, CD, VA, OP",True,none_inapplicable,openai/text-embedding-3-large,3072,212,947.67,15.93,5,VA-10,Computers know what value should be associated with a variable name.,VA,0.537559,0.462441,IO-01,Student believes input or data statements directly print values or place values into memory without an explicit variable-receiving step.,"IO, VA",0.537878,0.462122,IO-03,"Student believes that when multiple input statements use the same variable, only the first input determines the variable's value.","IO, VA",0.552288,0.447712,CD-03,Student believes a conditional branch executes regardless of whether its condition is true.,CD,0.555722,0.444278,SQ-05,Student believes some statement types have special execution priority regardless of their position in the algorithm.,"SQ, IO, VA",0.567752,0.432248
335,Array Min-Max Sum,33,Student believes that multiple mutually exclusive conditions in a control flow construct must each be written as separate if statements.,CD,"IO, LO, CD, VA, OP",True,none_inapplicable,openai/text-embedding-3-large,3072,212,843.15,16.16,5,VA-10,Computers know what value should be associated with a variable name.,VA,0.537559,0.462441,IO-01,Student believes input or data statements directly print values or place values into memory without an explicit variable-receiving step.,"IO, VA",0.537878,0.462122,IO-03,"Student believes that when multiple input statements use the same variable, only the first input determines the variable's value.","IO, VA",0.552288,0.447712,CD-03,Student believes a conditional branch executes regardless of whether its condition is true.,CD,0.555722,0.444278,SQ-05,Student believes some statement types have special execution priority regardless of their position in the algorithm.,"SQ, IO, VA",0.567752,0.432248
335,Array Min-Max Sum,35,Student believes that values must be explicitly converted to their current type to ensure type safety.,,"IO, LO, CD, VA, OP",False,converted,openai/text-embedding-3-large,3072,232,819.67,16.18,5,VA-10,Computers know what value should be associated with a variable name.,VA,0.541786,0.458214,IO-01,Student believes input or data statements directly print values or place values into memory without an explicit variable-receiving step.,"IO, VA",0.543593,0.456407,CD-03,Student believes a conditional branch executes regardless of whether its condition is true.,CD,0.560184,0.439816,IO-03,"Student believes that when multiple input statements use the same variable, only the first input determines the variable's value.","IO, VA",0.56346,0.43654,CD-02,Student believes that an if/selection statement can repeat like a loop while its condition holds.,"CD, LO",0.56915,0.43085
335,Array Min-Max Sum,38,Student believes that while loops execute their body only once if the condition is true.,LO,"IO, LO, CD, VA, OP",True,none_inapplicable,openai/text-embedding-3-large,3072,212,934.07,16.14,5,VA-10,Computers know what value should be associated with a variable name.,VA,0.537559,0.462441,IO-01,Student believes input or data statements directly print values or place values into memory without an explicit variable-receiving step.,"IO, VA",0.537878,0.462122,IO-03,"Student believes that when multiple input statements use the same variable, only the first input determines the variable's value.","IO, VA",0.552288,0.447712,CD-03,Student believes a conditional branch executes regardless of whether its condition is true.,CD,0.555722,0.444278,SQ-05,Student believes some statement types have special execution priority regardless of their position in the algorithm.,"SQ, IO, VA",0.567752,0.432248
335,Array Min-Max Sum,41,Student believes that the body of an if-statement executes repeatedly as long as the condition holds.,"CD, LO","IO, LO, CD, VA, OP",False,converted,openai/text-embedding-3-large,3072,222,862.2,15.86,5,IO-01,Student believes input or data statements directly print values or place values into memory without an explicit variable-receiving step.,"IO, VA",0.534126,0.465874,VA-10,Computers know what value should be associated with a variable name.,VA,0.54387,0.45613,IO-03,"Student believes that when multiple input statements use the same variable, only the first input determines the variable's value.","IO, VA",0.553105,0.446895,CD-03,Student believes a conditional branch executes regardless of whether its condition is true.,CD,0.555796,0.444204,SQ-05,Student believes some statement types have special execution priority regardless of their position in the algorithm.,"SQ, IO, VA",0.568864,0.431136
335,Array Min-Max Sum,46,Student believes that the and operator always evaluates both operands.,"EX, OP","IO, LO, CD, VA, OP",True,not_manifestable,openai/text-embedding-3-large,3072,212,874.25,16.16,5,VA-10,Computers know what value should be associated with a variable name.,VA,0.537559,0.462441,IO-01,Student believes input or data statements directly print values or place values into memory without an explicit variable-receiving step.,"IO, VA",0.537878,0.462122,IO-03,"Student believes that when multiple input statements use the same variable, only the first input determines the variable's value.","IO, VA",0.552288,0.447712,CD-03,Student believes a conditional branch executes regardless of whether its condition is true.,CD,0.555722,0.444278,SQ-05,Student believes some statement types have special execution priority regardless of their position in the algorithm.,"SQ, IO, VA",0.567752,0.432248
